All,"Tất Cả",module,Magento_AdminGws
None,"Không có",module,Magento_AdminGws
"Allowed Scopes","Phạm vi được phép",module,Magento_AdminGws
"You need more permissions to delete this item(s): %1.","Bạn cần thêm quyền để xoá các mục này: %1.",module,Magento_AdminGws
"There are rules that have been changed but were not applied. Only users with exclusive access can apply rules.","Một số quy tắc đã thay đổi nhưng không được áp dụng. Chỉ có người dùng với quyền truy cập nhất định mới có thể áp dụng quy định.",module,Magento_AdminGws
"Please assign this entity to a store view.","Xin vui lòng phân bổ thuộc tính này lên cửa hàng.",module,Magento_AdminGws
"You can create an order in an active store only.","Bạn chỉ thể tạo ra một đơn đặt hàng tại một cửa hàng đang hoạt động.",module,Magento_AdminGws
"Please assign this item to a store view.","Hãy chỉ định mục này vào một cửa hàng.",module,Magento_AdminGws
"You need more permissions to save this item.","Bạn cần thêm quyền để có thể lưu khoản mục này.",module,Magento_AdminGws
"You need more permissions to delete this item.","Bạn cần thêm quyền để xóa bỏ khoản mục này.",module,Magento_AdminGws
"You need more permissions to view this item.","Bạn cần thêm quyền xem khoản mục này.",module,Magento_AdminGws
"Please specify at least one website or one store group.","Please specify at least one website or one store group.",module,Magento_AdminGws
"You need more permissions to set All Scopes to a Role.","You need more permissions to set All Scopes to a Role.",module,Magento_AdminGws
"Incorrect website ID: %1","Incorrect website ID: %1",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","You need more permissions to access website ""%1"".",module,Magento_AdminGws
"Incorrect store ID: %1","Incorrect store ID: %1",module,Magento_AdminGws
"You need more permissions to save this setting.","You need more permissions to save this setting.",module,Magento_AdminGws
"Role Scopes","Role Scopes",module,Magento_AdminGws
Custom,"Tùy chỉnh",module,Magento_AdminGws
"Read Details","Đọc chi tiết",module,Magento_AdminNotification
"Mark as Read","Đánh dấu đã đọc",module,Magento_AdminNotification
"Are you sure?","Bạn có chắc không?",module,Magento_AdminNotification
Remove,"Hủy bỏ",module,Magento_AdminNotification
"Messages Inbox","Hộp thư",module,Magento_AdminNotification
"You have %1 new system messages","Bạn có %1 hệ thống thư mới",module,Magento_AdminNotification
"You have %1 new system message","Bạn có %1 hệ thống thư mới",module,Magento_AdminNotification
"Incoming Message","Thư đến",module,Magento_AdminNotification
close,close,module,Magento_AdminNotification
"Read details","Đọc chi tiết",module,Magento_AdminNotification
Notifications,Notifications,module,Magento_AdminNotification
"The message has been marked as Read.","Thư được đánh dấu đã đọc.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","We couldn't mark the notification as Read because of an error.",module,Magento_AdminNotification
"Please select messages.","Vui lòng chọn thư.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","A total of %1 record(s) have been marked as Read.",module,Magento_AdminNotification
"The message has been removed.","Thư đã được xóa.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","We couldn't remove the messages because of an error.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Tất cả biên bản %1 đã được xóa.",module,Magento_AdminNotification
"1 Hour","1 Hour",module,Magento_AdminNotification
"2 Hours","2 Hours",module,Magento_AdminNotification
"6 Hours","6 Hours",module,Magento_AdminNotification
"12 Hours","12 Hours",module,Magento_AdminNotification
"24 Hours","24 Hours",module,Magento_AdminNotification
critical,critical,module,Magento_AdminNotification
major,major,module,Magento_AdminNotification
minor,minor,module,Magento_AdminNotification
notice,notice,module,Magento_AdminNotification
"Wrong message type","Sai loại tin nhắn",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%1"">configuration</a>.","{{base_url}} không được khuyến khích sử dụng trong sản phẩm thương mại được xây dựng trên Base Unsecure URL / Base Secure URL. Nó được khuyến cáo để thay đổi giá trị này trong Magento của bạn <a href=""%1""> cấu hình</a>.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1.","Một hoặc nhiều Cache Types không đúng: %1.",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Please go to <a href=""%1"">Cache Management</a> and refresh cache types.",module,Magento_AdminNotification
"One or more media files failed to be synchronized during the media storages synchronization process. Refer to the log file for details.","Một số tập tin không được đồng bộ trong quá trình đồng bộ. Hãy xem tập file log để biết thêm chi tiết.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","Đồng bộ hóa bộ nhớ phương tiện đã hoàn tất.",module,Magento_AdminNotification
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Máy chủ của bạn đang cấu hình không chính xác. Do đó các tập tin nhạy cảm có thể được truy cập từ bên ngoài. Hãy liên lạc với nhà cung cấp dịch vụ hosting.",module,Magento_AdminNotification
"We appreciate our merchants' feedback. Please <a href=""#"" data-mage-init=%1>take our survey</a> and tell us about features you'd like to see in Magento.","Chúng tôi đánh giá cao thông tin phản hồi của chủ cửa hàng. Xin vui lòng <a href=""#"" data-mage-init=%1> đi khảo sát của chúng tôi</a> và cho chúng tôi biết về các tính năng bạn muốn có trong Magento.",module,Magento_AdminNotification
"Close popup","Đóng popup",module,Magento_AdminNotification
Close,Close,module,Magento_AdminNotification
"Critical System Messages","Hệ thống tin nhắn quan trọng",module,Magento_AdminNotification
"Major System Messages","Hệ thống tin nhắn chính",module,Magento_AdminNotification
"System messages","Hệ thống tin nhắn",module,Magento_AdminNotification
Notification,"Thông báo",module,Magento_AdminNotification
Cancel,"Hủy bỏ",module,Magento_AdminNotification
Acknowledge,"Thừa nhận",module,Magento_AdminNotification
"See All (%1 unread)","Xem tất cả (%1 chưa đọc)",module,Magento_AdminNotification
Actions,"Thao tác",module,Magento_AdminNotification
Message,Message,module,Magento_AdminNotification
"Use HTTPS to Get Feed","Dùng HTTPS Để Lấy Nguồn Cấp Dữ Liệu Feed",module,Magento_AdminNotification
"Update Frequency","Tần Suất Nâng Cấp",module,Magento_AdminNotification
"Last Update","Lần Nâng Cấp Cuối",module,Magento_AdminNotification
Severity,"Mức Độ Nghiêm Trọng",module,Magento_AdminNotification
"Date Added","Ngày Được Thêm",module,Magento_AdminNotification
Remove,Remove,module,Magento_AdvancedCheckout
Cancel,"Bỏ qua",module,Magento_AdvancedCheckout
"Manage Shopping Cart","Quản lý giỏ hàng",module,Magento_AdvancedCheckout
"Create Order","Tạo đơn hàng",module,Magento_AdvancedCheckout
Back,"Quay lại",module,Magento_AdvancedCheckout
"Add Products","Thêm sản phẩm",module,Magento_AdvancedCheckout
"Update Items and Qty's","Cập nhận sản phẩm và Số lượng",module,Magento_AdvancedCheckout
"Are you sure you want to clear your shopping cart?","Bạn có chắc chắn muốn xóa giỏ hàng của bạn?",module,Magento_AdvancedCheckout
"Clear the shopping cart.","Xóa giỏ mua hàng.",module,Magento_AdvancedCheckout
"Add Selected Product(s) to Shopping Cart","Thêm sản phẩm đã chọn vào giỏ hàng",module,Magento_AdvancedCheckout
"Shopping Cart for %1 in %2","Shopping Cart for %1 in %2",module,Magento_AdvancedCheckout
"Choose  products to add to shopping cart.","Chọn sản phẩm để thêm vào giỏ hàng.",module,Magento_AdvancedCheckout
Product,"Sản phẩm",module,Magento_AdvancedCheckout
Price,Giá,module,Magento_AdvancedCheckout
Quantity,"Số lượng",module,Magento_AdvancedCheckout
"Products in the Comparison List (%1)","So sánh sản phẩm (%1)",module,Magento_AdvancedCheckout
"Last ordered items (%1)","Last ordered items (%1)",module,Magento_AdvancedCheckout
Products,"Sản phẩm",module,Magento_AdvancedCheckout
ID,ID,module,Magento_AdvancedCheckout
SKU,SKU,module,Magento_AdvancedCheckout
"Recently Compared Products (%1)","Recently Compared Products (%1)",module,Magento_AdvancedCheckout
"Recently Viewed Products (%1)","Recently Viewed Products (%1)",module,Magento_AdvancedCheckout
"Add to Shopping Cart by SKU","Add to Shopping Cart by SKU",module,Magento_AdvancedCheckout
"Add to Shopping Cart","Add to Shopping Cart",module,Magento_AdvancedCheckout
"Wish List (%1)","Wish List (%1)",module,Magento_AdvancedCheckout
Apply,"Áp dụng",module,Magento_AdvancedCheckout
Configure,"Cấu hình",module,Magento_AdvancedCheckout
"Add to Order by SKU","Add to Order by SKU",module,Magento_AdvancedCheckout
"Add to Order","Add to Order",module,Magento_AdvancedCheckout
"Add Products to Order","Add Products to Order",module,Magento_AdvancedCheckout
"<span id=""sku-attention-num"">%1</span> product(s) require attention.","<span id=""sku-attention-num"">%1</span> sản phẩm đòi hỏi sự chú ý.",module,Magento_AdvancedCheckout
"Remove All","Remove All",module,Magento_AdvancedCheckout
"Only %1%2%3 left in stock","Only %1%2%3 left in stock",module,Magento_AdvancedCheckout
"The maximum quantity allowed for purchase is %1.","Số lượng tối đa được cho phép để mua là %1.",module,Magento_AdvancedCheckout
"The minimum quantity allowed for purchase is %1.","Số lượng tối thiểu được cho phép để mua là %1.",module,Magento_AdvancedCheckout
"Specify the product's options","Chỉ định các tùy chọn của sản phẩm",module,Magento_AdvancedCheckout
"Receive notice when item is restocked.","Nhận được thông báo khi sản phẩm trở lại kho.",module,Magento_AdvancedCheckout
"Customer not found","Không tìm thấy khách hàng",module,Magento_AdvancedCheckout
"Shopping cart management disabled for this customer.","Phần Quản lý giỏ hàng mua sắm của khách hàng này bị vô hiệu hoá.",module,Magento_AdvancedCheckout
"Shopping cart management is disabled for this customer.","Shopping cart management is disabled for this customer.",module,Magento_AdvancedCheckout
"We could not find this store.","Chúng tôi không thể tìm thấy cửa hàng này.",module,Magento_AdvancedCheckout
Customers,"Khách hàng",module,Magento_AdvancedCheckout
"Shopping Cart","Giỏ mua hàng",module,Magento_AdvancedCheckout
"An error has occurred. See error log for details.","An error has occurred. See error log for details.",module,Magento_AdvancedCheckout
"You do not have access to this.","You do not have access to this.",module,Magento_AdvancedCheckout
"The wish list item id is not received.","The wish list item id is not received.",module,Magento_AdvancedCheckout
"The wish list item is not loaded.","The wish list item is not loaded.",module,Magento_AdvancedCheckout
"Ordered item id is not received.","Ordered item id is not received.",module,Magento_AdvancedCheckout
"Ordered item is not loaded.","Ordered item is not loaded.",module,Magento_AdvancedCheckout
"Quote item id is not received.","Không nhận được mã sản phẩm được báo giá",module,Magento_AdvancedCheckout
"Quote item is not loaded.","Không thể tải Sản phẩm được báo giá.",module,Magento_AdvancedCheckout
"You removed the item.","You removed the item.",module,Magento_AdvancedCheckout
"You removed the items.","You removed the items.",module,Magento_AdvancedCheckout
"You cannot configure a product.","You cannot configure a product.",module,Magento_AdvancedCheckout
"You added %1 to your shopping cart.","Bạn đã thêm %1 vào giỏ mua hàng của bạn.",module,Magento_AdvancedCheckout
"You cannot add a product.","You cannot add a product.",module,Magento_AdvancedCheckout
"Order by SKU","Order by SKU",module,Magento_AdvancedCheckout
"SKU not found in catalog.","SKU not found in catalog.",module,Magento_AdvancedCheckout
"Availability: Out of stock.","Availability: Out of stock.",module,Magento_AdvancedCheckout
"The requested quantity is not available.","Số lượng yêu cầu không sẵn có.",module,Magento_AdvancedCheckout
"The product cannot be added to cart in requested quantity.","Không thể thêm vào giỏ hàng số lượng sản phẩm mong muốn.",module,Magento_AdvancedCheckout
"Please specify the product's options.","Hãy chọn tùy chọn của sản phẩm.",module,Magento_AdvancedCheckout
"The product cannot be added to cart.","Sản phẩm không thể được thêm vào giỏ hàng.",module,Magento_AdvancedCheckout
"Please enter a valid number in the ""Qty"" field.","Hãy nhập số hợp lệ vào phần ""Số lượng"".",module,Magento_AdvancedCheckout
"The product is assigned to another website.","Sản phẩm này sẽ được chuyển sang một trang web khác.",module,Magento_AdvancedCheckout
"You can add only enabled products.","You can add only enabled products.",module,Magento_AdvancedCheckout
"You cannot upload this file.","You cannot upload this file.",module,Magento_AdvancedCheckout
"The file is empty.","The file is empty.",module,Magento_AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.",module,Magento_AdvancedCheckout
"You have not entered a product SKU.","You have not entered a product SKU.",module,Magento_AdvancedCheckout
"Failed to add a product to cart by id ""%1"".","Không thể để thêm một sản phẩm vào giỏ hàng với id ""%1"".",module,Magento_AdvancedCheckout
"Something went wrong reordering this product.","Xảy ra lỗi khi đặt hàng lại.",module,Magento_AdvancedCheckout
"We couldn't find this wish list.","Chúng tôi không thể tìm thấy danh sách mong muốn này.",module,Magento_AdvancedCheckout
"You added %1 product to your shopping cart.","You added %1 product to your shopping cart.",module,Magento_AdvancedCheckout
"You added %1 products to your shopping cart.","You added %1 products to your shopping cart.",module,Magento_AdvancedCheckout
"%1 product requires your attention.","%1 product requires your attention.",module,Magento_AdvancedCheckout
"%1 products require your attention.","%1 products require your attention.",module,Magento_AdvancedCheckout
"Yes, for Specified Customer Groups","Yes, for Specified Customer Groups",module,Magento_AdvancedCheckout
"Yes, for Everyone","Yes, for Everyone",module,Magento_AdvancedCheckout
No,No,module,Magento_AdvancedCheckout
"The file is corrupt.","The file is corrupt.",module,Magento_AdvancedCheckout
"This file needs to be in .csv format.","Định dạng file phải là .csv.",module,Magento_AdvancedCheckout
"%1 item(s) need your attention.","%1 item(s) need your attention.",module,Magento_AdvancedCheckout
"Apply Coupon Code","Dùng mã khuyến mãi",module,Magento_AdvancedCheckout
"Remove Coupon Code","Bỏ mã khuyến mãi",module,Magento_AdvancedCheckout
"The coupon code ""%1"" is not valid.","The coupon code ""%1"" is not valid.",module,Magento_AdvancedCheckout
"Shopping Cart Items","Giỏ hàng sản phẩm",module,Magento_AdvancedCheckout
Qty,"Số lượng",module,Magento_AdvancedCheckout
Subtotal,"Tổng số phụ",module,Magento_AdvancedCheckout
Discount,"Chiết khấu",module,Magento_AdvancedCheckout
"Row Subtotal","Tổng theo hàng",module,Magento_AdvancedCheckout
Action,"Thao tác",module,Magento_AdvancedCheckout
